epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
152,8378.77,0.65372,0.59372,1.098,0.73332,0.59645,0.67745,0.47256,1.18383,2.3782,1.52479,0.00149527,0.00149527,0.00149527
153,8435.12,0.65031,0.59364,1.09408,0.73309,0.59674,0.67777,0.47272,1.18426,2.38027,1.52518,0.00144161,0.00144161,0.00144161
154,8484.33,0.64864,0.58956,1.09238,0.7335,0.59724,0.67777,0.47268,1.18436,2.38243,1.52529,0.00138883,0.00138883,0.00138883
155,8540.8,0.64328,0.58137,1.0892,0.73462,0.59622,0.67778,0.47298,1.1848,2.38423,1.52565,0.00133695,0.00133695,0.00133695
156,8598.3,0.64192,0.58208,1.08803,0.73578,0.59703,0.6783,0.47313,1.18541,2.38582,1.52617,0.00128599,0.00128599,0.00128599
157,8650.84,0.64232,0.57921,1.08728,0.73916,0.59543,0.67808,0.47332,1.18588,2.38806,1.52675,0.00123596,0.00123596,0.00123596
158,8700.36,0.63489,0.57062,1.08269,0.73944,0.5952,0.67823,0.47352,1.18593,2.38974,1.52686,0.00118687,0.00118687,0.00118687
159,8758.4,0.63685,0.56937,1.08279,0.73533,0.5975,0.67845,0.47363,1.18664,2.39151,1.52722,0.00113873,0.00113873,0.00113873
160,8813.75,0.6327,0.56771,1.08313,0.73269,0.60028,0.67859,0.4736,1.18707,2.39342,1.52754,0.00109156,0.00109156,0.00109156
161,8867.53,0.63124,0.56273,1.08089,0.74389,0.59497,0.67856,0.47393,1.18787,2.3964,1.52822,0.00104537,0.00104537,0.00104537
162,8918.9,0.63042,0.55921,1.07906,0.74477,0.59456,0.67878,0.47386,1.1885,2.39799,1.52867,0.00100016,0.00100016,0.00100016
163,8976.86,0.62868,0.55796,1.07821,0.74719,0.59365,0.67884,0.47431,1.18888,2.40035,1.52899,0.000955951,0.000955951,0.000955951
164,9032.48,0.62277,0.55485,1.07516,0.74386,0.59501,0.67874,0.47467,1.1893,2.40181,1.5292,0.000912754,0.000912754,0.000912754
165,9090.72,0.62577,0.55129,1.07364,0.7492,0.59384,0.67876,0.47468,1.18962,2.40469,1.52944,0.000870577,0.000870577,0.000870577
166,9147.41,0.62589,0.55122,1.07357,0.73702,0.60277,0.67871,0.47487,1.19022,2.40577,1.52968,0.000829431,0.000829431,0.000829431
167,9198.27,0.62141,0.54564,1.07252,0.74834,0.59682,0.67869,0.47473,1.19114,2.40839,1.53036,0.000789327,0.000789327,0.000789327
168,9250.86,0.62118,0.54292,1.06933,0.74779,0.59733,0.67907,0.47505,1.19165,2.41112,1.53081,0.000750274,0.000750274,0.000750274
169,9309.01,0.61384,0.53769,1.06517,0.73633,0.60503,0.67895,0.47512,1.19211,2.41253,1.53137,0.000712282,0.000712282,0.000712282
170,9362.98,0.61465,0.53336,1.06412,0.74432,0.60131,0.67892,0.47541,1.19303,2.41377,1.53219,0.00067536,0.00067536,0.00067536
171,9416.13,0.61356,0.5326,1.06278,0.74496,0.60212,0.67902,0.47554,1.19364,2.41539,1.53282,0.000639518,0.000639518,0.000639518
172,9467.2,0.61177,0.53091,1.06506,0.74271,0.6049,0.67895,0.47578,1.19423,2.41675,1.53325,0.000604763,0.000604763,0.000604763
173,9524.77,0.60807,0.52533,1.06299,0.74358,0.60513,0.67874,0.47542,1.19456,2.41788,1.53354,0.000571106,0.000571106,0.000571106
174,9582.55,0.60851,0.52704,1.06062,0.73811,0.60749,0.67865,0.47537,1.19527,2.4191,1.53418,0.000538554,0.000538554,0.000538554
175,9634.5,0.60611,0.52135,1.05915,0.73706,0.60756,0.67866,0.47518,1.19572,2.42082,1.53443,0.000507115,0.000507115,0.000507115
176,9683.08,0.6056,0.51969,1.05744,0.73422,0.60828,0.67838,0.47508,1.19644,2.42272,1.53515,0.000476796,0.000476796,0.000476796
177,9740.67,0.60602,0.51629,1.05765,0.7335,0.60852,0.67821,0.47487,1.19683,2.42416,1.53559,0.000447606,0.000447606,0.000447606
