epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
161,7639.51,0.61681,0.54675,1.06987,0.74588,0.59521,0.69367,0.48968,1.18389,2.17315,1.52153,0.00104537,0.00104537,0.00104537
162,7685.56,0.61456,0.54135,1.0684,0.74611,0.59512,0.69371,0.49002,1.18403,2.17594,1.52152,0.00100016,0.00100016,0.00100016
163,7731.54,0.61551,0.54413,1.07017,0.74686,0.59462,0.69358,0.48978,1.1845,2.17882,1.52172,0.000955951,0.000955951,0.000955951
164,7778.49,0.612,0.53774,1.06744,0.7481,0.59319,0.69363,0.48992,1.18461,2.18236,1.52167,0.000912754,0.000912754,0.000912754
165,7822.54,0.61179,0.53895,1.06482,0.75,0.59195,0.69334,0.48991,1.18527,2.18492,1.52227,0.000870577,0.000870577,0.000870577
166,7868.04,0.61221,0.53745,1.06684,0.75021,0.59174,0.69351,0.49003,1.18572,2.1881,1.52271,0.000829431,0.000829431,0.000829431
167,7914.29,0.60533,0.52632,1.06194,0.75033,0.59169,0.69373,0.49023,1.18624,2.19063,1.52316,0.000789327,0.000789327,0.000789327
168,7962.06,0.60561,0.52708,1.06125,0.75111,0.59237,0.69367,0.4902,1.18678,2.19283,1.52361,0.000750274,0.000750274,0.000750274
169,8008.19,0.60133,0.51979,1.05859,0.75139,0.59342,0.69371,0.4902,1.18707,2.1945,1.52373,0.000712282,0.000712282,0.000712282
170,8053.69,0.60097,0.51839,1.05719,0.7518,0.59251,0.69313,0.49029,1.18755,2.19727,1.5241,0.00067536,0.00067536,0.00067536
171,8099.01,0.59887,0.51747,1.05465,0.75458,0.59187,0.69305,0.49022,1.18774,2.20019,1.52416,0.000639518,0.000639518,0.000639518
172,8142.51,0.5964,0.51703,1.05564,0.75451,0.59232,0.69288,0.49015,1.18813,2.20184,1.52454,0.000604763,0.000604763,0.000604763
173,8187.47,0.59463,0.51207,1.05368,0.75441,0.59174,0.69277,0.49012,1.18892,2.20322,1.52516,0.000571106,0.000571106,0.000571106
174,8233.36,0.59417,0.51189,1.05268,0.75427,0.59254,0.69268,0.49008,1.18923,2.20481,1.52534,0.000538554,0.000538554,0.000538554
175,8279.37,0.59328,0.50574,1.05147,0.7525,0.59222,0.69245,0.49009,1.18994,2.20614,1.52607,0.000507115,0.000507115,0.000507115
176,8323.71,0.5912,0.50694,1.04916,0.7569,0.59058,0.69226,0.49009,1.19021,2.20759,1.52615,0.000476796,0.000476796,0.000476796
177,8370.81,0.58991,0.50293,1.04649,0.75691,0.59067,0.69218,0.49029,1.19061,2.20813,1.52627,0.000447606,0.000447606,0.000447606
178,8417.33,0.5874,0.50166,1.04668,0.75427,0.59199,0.69229,0.49031,1.19067,2.20928,1.52615,0.000419552,0.000419552,0.000419552
